,date,season,neutral,playoff,home_team,away_team,home_elo_prob,away_elo_prob,home_carm-elo_prob,away_carm-elo_prob,home_raptor_prob,away_raptor_prob,home_score,away_score,home_ml,away_ml
8232,2014-01-20,2014,0,,WAS,PHI,0.8190072269664664,0.1809927730335335,,,,,107.0,99.0,-575,435
8233,2014-01-20,2014,0,,ATL,MIA,0.4078753119411711,0.5921246880588289,,,,,121.0,114.0,180,-210
8234,2014-01-20,2014,0,,CLE,DAL,0.4260476017157275,0.5739523982842725,,,,,97.0,102.0,-105,-115
8235,2014-01-20,2014,0,,HOU,POR,0.5872691469246447,0.4127308530753553,,,,,126.0,113.0,-130,110
8236,2014-01-20,2014,0,,GSW,IND,0.5617639412783872,0.4382360587216127,,,,,94.0,102.0,-120,101
8237,2014-01-21,2014,0,,MIA,BOS,0.865935031779991,0.134064968220009,,,,,93.0,86.0,-475,375
8238,2014-01-21,2014,0,,NOP,SAC,0.6699640499077946,0.3300359500922054,,,,,97.0,114.0,105,-125
8239,2014-01-21,2014,0,,OKC,POR,0.730681873954031,0.269318126045969,,,,,105.0,97.0,-260,220
8240,2014-01-21,2014,0,,BRK,ORL,0.8377702702876879,0.1622297297123121,,,,,101.0,90.0,-460,360
8241,2014-01-21,2014,0,,UTA,MIN,0.5055173455739511,0.4944826544260489,,,,,97.0,112.0,170,-200
8242,2014-01-22,2014,0,,MIL,DET,0.5243748253860384,0.4756251746139616,,,,,104.0,101.0,170,-200
8243,2014-01-22,2014,0,,NYK,PHI,0.7695600533242408,0.2304399466757591,,,,,106.0,110.0,-380,310
8244,2014-01-22,2014,0,,WAS,BOS,0.7397030144973376,0.2602969855026624,,,,,111.0,113.0,-525,400
8245,2014-01-22,2014,0,,CHO,LAC,0.3058599448881338,0.6941400551118662,,,,,95.0,91.0,205,-245
8246,2014-01-22,2014,0,,ORL,ATL,0.3738797803775174,0.6261202196224827,,,,,109.0,112.0,190,-230
8247,2014-01-22,2014,0,,HOU,SAC,0.8162387423467286,0.1837612576532714,,,,,119.0,98.0,-525,-525
8248,2014-01-22,2014,0,,SAS,OKC,0.6198747622797841,0.3801252377202159,,,,,105.0,111.0,-270,230
8249,2014-01-22,2014,0,,TOR,DAL,0.6378910501771966,0.3621089498228034,,,,,93.0,85.0,-155,135
8250,2014-01-22,2014,0,,CLE,CHI,0.4978410520696347,0.5021589479303653,,,,,87.0,98.0,-190,160
8251,2014-01-22,2014,0,,PHO,IND,0.3917268808743909,0.608273119125609,,,,,124.0,100.0,210,-250
8252,2014-01-23,2014,0,,MIA,LAL,0.8756392154531241,0.1243607845468759,,,,,109.0,102.0,-1000,670
8253,2014-01-23,2014,0,,POR,DEN,0.7560149850144022,0.2439850149855977,,,,,110.0,105.0,-300,250
8254,2014-01-24,2014,0,,ATL,SAS,0.3963364160110809,0.6036635839889191,,,,,79.0,105.0,180,-210
8255,2014-01-24,2014,0,,ORL,LAL,0.5024466210454441,0.4975533789545558,,,,,114.0,105.0,-140,120
8256,2014-01-24,2014,0,,HOU,MEM,0.7324642008796421,0.2675357991203578,,,,,87.0,88.0,-240,200
8257,2014-01-24,2014,0,,SAC,IND,0.3162029776366757,0.6837970223633243,,,,,111.0,116.0,565,-800
8258,2014-01-24,2014,0,,GSW,MIN,0.7061268177912452,0.2938731822087548,,,,,120.0,121.0,-170,145
8259,2014-01-24,2014,0,,DET,NOP,0.5938452498180804,0.4061547501819196,,,,,101.0,103.0,-170,145
8260,2014-01-24,2014,0,,CHI,LAC,0.4516963817939223,0.5483036182060776,,,,,95.0,112.0,110,-130
8261,2014-01-24,2014,0,,BRK,DAL,0.5810635584969508,0.4189364415030492,,,,,107.0,106.0,-130,110
8262,2014-01-24,2014,0,,PHO,WAS,0.7103743499085752,0.2896256500914248,,,,,95.0,101.0,-180,155
8263,2014-01-24,2014,0,,PHI,TOR,0.3443823507931697,0.6556176492068303,,,,,95.0,104.0,210,-250
8264,2014-01-24,2014,0,,BOS,OKC,0.2548641317062808,0.7451358682937193,,,,,83.0,101.0,120,-140
8265,2014-01-24,2014,0,,CLE,MIL,0.7122025109633126,0.2877974890366874,,,,,93.0,78.0,-400,320
8266,2014-01-24,2014,0,,NYK,CHO,0.664109129179093,0.3358908708209069,,,,,125.0,96.0,-180,155
8267,2014-01-25,2014,0,,MIL,ATL,0.3910401822473376,0.6089598177526624,,,,,87.0,112.0,125,-145
8268,2014-01-25,2014,0,,TOR,LAC,0.5214144609891801,0.4785855390108199,,,,,118.0,126.0,-120,100
8269,2014-01-25,2014,0,,PHI,OKC,0.1645906250773863,0.8354093749226137,,,,,91.0,103.0,370,-475
8270,2014-01-25,2014,0,,MEM,HOU,0.5556178023662599,0.4443821976337401,,,,,99.0,81.0,105,-125
8271,2014-01-25,2014,0,,DEN,IND,0.4171581473260434,0.5828418526739565,,,,,109.0,96.0,115,-135
8272,2014-01-25,2014,0,,CHO,CHI,0.5156976063149235,0.4843023936850765,,,,,87.0,89.0,110,-130
8273,2014-01-25,2014,0,,UTA,WAS,0.5599641991683182,0.4400358008316818,,,,,104.0,101.0,-135,115
8274,2014-01-25,2014,0,,POR,MIN,0.7009446986942958,0.2990553013057042,,,,,115.0,104.0,-325,265
8275,2014-01-26,2014,0,,GSW,POR,0.6205203297064191,0.3794796702935809,,,,,103.0,88.0,-250,210
8276,2014-01-26,2014,0,,NYK,LAL,0.7001902225719027,0.2998097774280973,,,,,110.0,103.0,-225,185
8277,2014-01-26,2014,0,,BOS,BRK,0.5212887679957582,0.4787112320042418,,,,,79.0,85.0,160,-185
8278,2014-01-26,2014,0,,SAC,DEN,0.5015787046581941,0.4984212953418059,,,,,117.0,125.0,160,-185
8279,2014-01-26,2014,0,,CLE,PHO,0.4272645240639495,0.5727354759360506,,,,,90.0,99.0,-130,110
8280,2014-01-26,2014,0,,MIA,SAS,0.5790832249191619,0.4209167750808381,,,,,113.0,101.0,-170,150
8281,2014-01-26,2014,0,,NOP,ORL,0.7756440004412272,0.2243559995587728,,,,,100.0,92.0,-275,235
8282,2014-01-26,2014,0,,DAL,DET,0.8134451570168122,0.1865548429831878,,,,,116.0,106.0,-275,235
8283,2014-01-27,2014,0,,CHI,MIN,0.5324230470011859,0.4675769529988141,,,,,86.0,95.0,165,-200
8284,2014-01-27,2014,0,,BRK,TOR,0.5870379306253508,0.4129620693746492,,,,,103.0,104.0,-185,160
8285,2014-01-27,2014,0,,PHI,PHO,0.3491228505531075,0.6508771494468926,,,,,113.0,124.0,170,-210
8286,2014-01-27,2014,0,,UTA,SAC,0.6690210965477773,0.3309789034522227,,,,,106.0,99.0,-330,270
8287,2014-01-27,2014,0,,OKC,ATL,0.8626726527564352,0.1373273472435647,,,,,111.0,109.0,-600,445
8288,2014-01-27,2014,0,,MIL,LAC,0.1846889209334663,0.8153110790665337,,,,,86.0,114.0,445,-600
8289,2014-01-28,2014,0,,HOU,SAS,0.5114615555996973,0.4885384444003027,,,,,97.0,90.0,105,-125
8290,2014-01-28,2014,0,,POR,MEM,0.7201915751587861,0.2798084248412139,,,,,81.0,98.0,-215,182
8291,2014-01-28,2014,0,,LAL,IND,0.2693049858780673,0.7306950141219326,,,,,92.0,104.0,450,-600
8292,2014-01-28,2014,0,,DET,ORL,0.7264025203661608,0.2735974796338392,,,,,103.0,87.0,-300,250
8293,2014-01-28,2014,0,,NYK,BOS,0.6859134600242418,0.3140865399757582,,,,,114.0,88.0,-260,215
8294,2014-01-28,2014,0,,CLE,NOP,0.5575970765841558,0.4424029234158442,,,,,89.0,100.0,-145,125
8295,2014-01-28,2014,0,,GSW,WAS,0.7854704579879451,0.2145295420120548,,,,,85.0,88.0,-380,310
8296,2014-01-29,2014,0,,DEN,CHO,0.8102161878432719,0.1897838121567281,,,,,98.0,101.0,-350,290
8297,2014-01-29,2014,0,,DAL,HOU,0.5659240918089122,0.4340759081910877,,,,,115.0,117.0,-205,175
8298,2014-01-29,2014,0,,SAC,MEM,0.4188476024581324,0.5811523975418675,,,,,89.0,99.0,192,-230
8299,2014-01-29,2014,0,,TOR,ORL,0.882801914727241,0.1171980852727589,,,,,98.0,83.0,-500,390
8300,2014-01-29,2014,0,,LAC,WAS,0.8109127029766489,0.1890872970233511,,,,,110.0,103.0,-450,355
8301,2014-01-29,2014,0,,SAS,CHI,0.8435898004220019,0.156410199577998,,,,,86.0,96.0,-375,305
8302,2014-01-29,2014,0,,MIL,PHO,0.2875263056001284,0.7124736943998715,,,,,117.0,126.0,325,-405
8303,2014-01-29,2014,0,,MIN,NOP,0.7919009437916787,0.2080990562083212,,,,,88.0,77.0,-625,465
8304,2014-01-29,2014,0,,MIA,OKC,0.5473562195705376,0.4526437804294624,,,,,95.0,112.0,-180,155
8305,2014-01-29,2014,0,,BOS,PHI,0.730453782272102,0.269546217727898,,,,,94.0,95.0,-180,155
8306,2014-01-30,2014,0,,IND,PHO,0.775395270196817,0.224604729803183,,,,,94.0,102.0,-850,595
8307,2014-01-30,2014,0,,GSW,LAC,0.5692850033188609,0.4307149966811391,,,,,111.0,92.0,-240,200
8308,2014-01-30,2014,0,,NYK,CLE,0.7549972880401844,0.2450027119598156,,,,,117.0,86.0,-275,227
8309,2014-01-31,2014,0,,ORL,MIL,0.6619847807470625,0.3380152192529375,,,,,113.0,102.0,-270,225
8310,2014-01-31,2014,0,,UTA,GSW,0.3986863200735786,0.6013136799264214,,,,,90.0,95.0,215,-260
8311,2014-01-31,2014,0,,LAL,CHO,0.6143835353537204,0.3856164646462796,,,,,100.0,110.0,-160,135
8312,2014-01-31,2014,0,,DEN,TOR,0.6055608358842743,0.3944391641157256,,,,,90.0,100.0,-115,-105
8313,2014-01-31,2014,0,,MIN,MEM,0.6345636787826827,0.3654363212173173,,,,,90.0,94.0,105,-125
8314,2014-01-31,2014,0,,PHI,ATL,0.4028494841175034,0.5971505158824966,,,,,99.0,125.0,182,-215
8315,2014-01-31,2014,0,,DAL,SAC,0.7844630464367714,0.2155369535632285,,,,,107.0,103.0,-500,390
8316,2014-01-31,2014,0,,BRK,OKC,0.3184689753461024,0.6815310246538976,,,,,95.0,120.0,162,-190
8317,2014-02-01,2014,0,,NOP,CHI,0.5568299875427981,0.4431700124572019,,,,,88.0,79.0,-105,-115
8318,2014-02-01,2014,0,,ATL,MIN,0.5602603432872768,0.4397396567127232,,,,,120.0,113.0,-150,130
8319,2014-02-01,2014,0,,DET,PHI,0.7272455602135377,0.2727544397864623,,,,,113.0,96.0,-525,405
8320,2014-02-01,2014,0,,LAC,UTA,0.8505063310238448,0.1494936689761552,,,,,102.0,87.0,-1300,810
8321,2014-02-01,2014,0,,MEM,MIL,0.9167696927902436,0.0832303072097565,,,,,99.0,90.0,-1000,670
8322,2014-02-01,2014,0,,POR,TOR,0.6697104539174152,0.3302895460825847,,,,,106.0,103.0,-310,255
8323,2014-02-01,2014,0,,PHO,CHO,0.8113769842341326,0.1886230157658673,,,,,105.0,95.0,-450,355
8324,2014-02-01,2014,0,,HOU,CLE,0.8829348421231749,0.1170651578768251,,,,,106.0,92.0,-800,565
8325,2014-02-01,2014,0,,SAS,SAC,0.8757090298397537,0.1242909701602462,,,,,95.0,93.0,-550,425
8326,2014-02-01,2014,0,,IND,BRK,0.813371417704494,0.186628582295506,,,,,97.0,96.0,-800,565
8327,2014-02-01,2014,0,,NYK,MIA,0.3972776019842344,0.6027223980157657,,,,,91.0,106.0,180,-210
8328,2014-02-01,2014,0,,WAS,OKC,0.3035651905438871,0.6964348094561129,,,,,96.0,81.0,170,-200
8329,2014-02-02,2014,0,,BOS,ORL,0.7414370543796099,0.25856294562039,,,,,96.0,89.0,-285,235
8330,2014-02-03,2014,0,,DAL,CLE,0.8417864483457981,0.1582135516542019,,,,,124.0,107.0,-405,315
8331,2014-02-03,2014,0,,NOP,SAS,0.3600124530019428,0.6399875469980572,,,,,95.0,102.0,145,-165
8332,2014-02-03,2014,0,,OKC,MEM,0.7916946363808424,0.2083053636191576,,,,,86.0,77.0,-410,320
8333,2014-02-03,2014,0,,IND,ORL,0.929220645072278,0.070779354927722,,,,,98.0,79.0,-3115,1515
8334,2014-02-03,2014,0,,MIL,NYK,0.3884134038255214,0.6115865961744786,,,,,101.0,98.0,315,-395
8335,2014-02-03,2014,0,,MIA,DET,0.8847317116923276,0.1152682883076724,,,,,102.0,96.0,-560,410
8336,2014-02-03,2014,0,,DEN,LAC,0.449996680803773,0.550003319196227,,,,,116.0,115.0,105,-125
8337,2014-02-03,2014,0,,BRK,PHI,0.8366950183358515,0.1633049816641485,,,,,108.0,102.0,-490,385
8338,2014-02-03,2014,0,,WAS,POR,0.5420578389082539,0.4579421610917461,,,,,100.0,90.0,-105,-115
8339,2014-02-03,2014,0,,SAC,CHI,0.5219600087729186,0.4780399912270814,,,,,99.0,70.0,-120,100
8340,2014-02-03,2014,0,,UTA,TOR,0.467608910462968,0.5323910895370321,,,,,79.0,94.0,170,-200
8341,2014-02-04,2014,0,,MIN,LAL,0.8464375083846815,0.1535624916153185,,,,,109.0,99.0,-805,505
8342,2014-02-04,2014,0,,ATL,IND,0.4554872949417858,0.5445127050582141,,,,,85.0,89.0,135,-155
8343,2014-02-04,2014,0,,PHO,CHI,0.7584306310873619,0.2415693689126381,,,,,92.0,101.0,-350,290
8344,2014-02-04,2014,0,,GSW,CHO,0.8613466219631057,0.1386533780368942,,,,,75.0,91.0,-815,515
8345,2014-02-05,2014,0,,HOU,PHO,0.7028238314084462,0.2971761685915538,,,,,122.0,108.0,-350,290
8346,2014-02-05,2014,0,,CLE,LAL,0.6106076084269328,0.3893923915730671,,,,,108.0,119.0,-310,250
8347,2014-02-05,2014,0,,SAC,TOR,0.4282845617507145,0.5717154382492855,,,,,109.0,101.0,-115,-105
8348,2014-02-05,2014,0,,MEM,DAL,0.7028056762200732,0.2971943237799268,,,,,96.0,110.0,-140,120
8349,2014-02-05,2014,0,,WAS,SAS,0.4703856096064417,0.5296143903935582,,,,,118.0,125.0,110,-130
8350,2014-02-05,2014,0,,OKC,MIN,0.8193745403076879,0.1806254596923121,,,,,106.0,97.0,-1255,805
8351,2014-02-05,2014,0,,PHI,BOS,0.5180924309768834,0.4819075690231166,,,,,108.0,114.0,135,-155
8352,2014-02-05,2014,0,,NOP,ATL,0.5401252982775931,0.4598747017224068,,,,,105.0,100.0,-145,125
8353,2014-02-05,2014,0,,LAC,MIA,0.6387393430874171,0.3612606569125829,,,,,112.0,116.0,-110,-110
8354,2014-02-05,2014,0,,ORL,DET,0.5145091192748624,0.4854908807251376,,,,,112.0,98.0,120,-140
8355,2014-02-05,2014,0,,DEN,MIL,0.8755252091259785,0.1244747908740214,,,,,110.0,100.0,-1085,685
8356,2014-02-05,2014,0,,NYK,POR,0.4438758431808676,0.5561241568191324,,,,,90.0,94.0,125,-145
8357,2014-02-06,2014,0,,BRK,SAS,0.4032709457799274,0.5967290542200726,,,,,103.0,89.0,-300,250
8358,2014-02-06,2014,0,,GSW,CHI,0.766070914207,0.2339290857929999,,,,,102.0,87.0,-290,240
8359,2014-02-07,2014,0,,LAC,TOR,0.7280473133702582,0.2719526866297418,,,,,118.0,105.0,-260,215
8360,2014-02-07,2014,0,,NOP,MIN,0.47896492457142,0.52103507542858,,,,,98.0,91.0,100,-120
8361,2014-02-07,2014,0,,BOS,SAC,0.5896662321147049,0.4103337678852951,,,,,99.0,89.0,105,-125
8362,2014-02-07,2014,0,,ORL,OKC,0.1375227090531213,0.8624772909468786,,,,,103.0,102.0,430,-560
8363,2014-02-07,2014,0,,PHI,LAL,0.5263198132524323,0.4736801867475677,,,,,98.0,112.0,-180,155
8364,2014-02-07,2014,0,,IND,POR,0.7224439683639944,0.2775560316360056,,,,,118.0,113.0,-240,200
8365,2014-02-07,2014,0,,NYK,DEN,0.5257613722621713,0.4742386277378286,,,,,117.0,90.0,-135,115
8366,2014-02-07,2014,0,,WAS,CLE,0.8466282102988574,0.1533717897011426,,,,,113.0,115.0,-500,390
8367,2014-02-07,2014,0,,DAL,UTA,0.7910170540985418,0.2089829459014581,,,,,103.0,81.0,-550,425
8368,2014-02-07,2014,0,,DET,BRK,0.4548354792201028,0.5451645207798972,,,,,111.0,95.0,-135,115
8369,2014-02-08,2014,0,,UTA,MIA,0.3183661569234078,0.6816338430765922,,,,,94.0,89.0,430,-560
8370,2014-02-08,2014,0,,DET,DEN,0.4858174348401152,0.5141825651598848,,,,,126.0,109.0,-125,105
8371,2014-02-08,2014,0,,MIN,POR,0.5957992016661194,0.4042007983338805,,,,,110.0,117.0,182,-215
8372,2014-02-08,2014,0,,ATL,MEM,0.5551834079500693,0.4448165920499307,,,,,76.0,79.0,-115,-105
8373,2014-02-08,2014,0,,CHO,SAS,0.3567689237176086,0.6432310762823914,,,,,100.0,104.0,182,-215
8374,2014-02-08,2014,0,,PHO,GSW,0.5648647742667147,0.4351352257332853,,,,,122.0,109.0,-190,162
8375,2014-02-08,2014,0,,MIL,HOU,0.2107272152341089,0.7892727847658911,,,,,95.0,101.0,510,-700
8376,2014-02-09,2014,0,,LAC,PHI,0.9338286572577658,0.0661713427422342,,,,,123.0,78.0,-3220,1620
8377,2014-02-09,2014,0,,BRK,NOP,0.686525274643732,0.3134747253562679,,,,,93.0,81.0,-200,170
8378,2014-02-09,2014,0,,LAL,CHI,0.5130180320524161,0.4869819679475838,,,,,86.0,92.0,135,-155
8379,2014-02-09,2014,0,,BOS,DAL,0.4167409828742893,0.5832590171257107,,,,,91.0,102.0,155,-175
8380,2014-02-09,2014,0,,CLE,MEM,0.3125746697413317,0.6874253302586683,,,,,91.0,83.0,130,-150
8381,2014-02-09,2014,0,,WAS,SAC,0.7432953806416641,0.2567046193583359,,,,,93.0,84.0,-230,190
8382,2014-02-09,2014,0,,ORL,IND,0.2027050294921465,0.7972949705078535,,,,,93.0,92.0,320,-410
8383,2014-02-09,2014,0,,OKC,NYK,0.889923429404004,0.1100765705959959,,,,,112.0,100.0,-490,385
8384,2014-02-10,2014,0,,MIL,BOS,0.4664970061397455,0.5335029938602545,,,,,86.0,102.0,-118,-102
8385,2014-02-10,2014,0,,IND,DEN,0.8202957115871358,0.1797042884128642,,,,,119.0,80.0,-650,475
8386,2014-02-10,2014,0,,DET,SAS,0.308349351053728,0.6916506489462719,,,,,109.0,100.0,145,-165
8387,2014-02-10,2014,0,,GSW,PHI,0.9135467585917552,0.0864532414082447,,,,,123.0,80.0,-2300,1350
8388,2014-02-10,2014,0,,MIN,HOU,0.5460774587128971,0.4539225412871028,,,,,89.0,107.0,160,-185
8389,2014-02-10,2014,0,,TOR,NOP,0.7696085394604656,0.2303914605395344,,,,,108.0,101.0,-280,240
8390,2014-02-11,2014,0,,LAL,UTA,0.5717154382492852,0.4282845617507148,,,,,79.0,96.0,-135,115
8391,2014-02-11,2014,0,,PHO,MIA,0.51559236618494,0.48440763381506,,,,,97.0,103.0,125,-145
8392,2014-02-11,2014,0,,CLE,SAC,0.5398396015836858,0.4601603984163142,,,,,109.0,99.0,105,-125
8393,2014-02-11,2014,0,,MEM,WAS,0.6951725295507251,0.3048274704492749,,,,,92.0,89.0,-190,160
8394,2014-02-11,2014,0,,CHI,ATL,0.6265537603169231,0.3734462396830769,,,,,100.0,85.0,-125,105
8395,2014-02-11,2014,0,,CHO,DAL,0.4461393390931624,0.5538606609068376,,,,,114.0,89.0,145,-165
8396,2014-02-11,2014,0,,POR,OKC,0.4615178836392704,0.5384821163607296,,,,,95.0,98.0,-120,100
8397,2014-02-12,2014,0,,MIL,NOP,0.3818119982189149,0.618188001781085,,,,,98.0,102.0,300,-360
8398,2014-02-12,2014,0,,DET,CLE,0.7171605931768348,0.2828394068231652,,,,,89.0,93.0,-360,300
8399,2014-02-12,2014,0,,NYK,SAC,0.692937483639273,0.307062516360727,,,,,101.0,106.0,-260,220
8400,2014-02-12,2014,0,,IND,DAL,0.7658367641414978,0.2341632358585021,,,,,73.0,81.0,-475,375
8401,2014-02-12,2014,0,,BRK,CHO,0.6911351528049706,0.3088648471950294,,,,,105.0,89.0,-330,280
8402,2014-02-12,2014,0,,BOS,SAS,0.3325147542183838,0.6674852457816163,,,,,92.0,104.0,150,-170
8403,2014-02-12,2014,0,,TOR,ATL,0.7285676377170607,0.2714323622829393,,,,,104.0,83.0,-265,225
8404,2014-02-12,2014,0,,ORL,MEM,0.3151282076800004,0.6848717923199996,,,,,81.0,86.0,105,-125
8405,2014-02-12,2014,0,,MIN,DEN,0.6988618231159581,0.3011381768840419,,,,,117.0,90.0,-275,235
8406,2014-02-12,2014,0,,UTA,PHI,0.8296500717171423,0.1703499282828576,,,,,105.0,100.0,-380,310
8407,2014-02-12,2014,0,,HOU,WAS,0.7732563048947163,0.2267436951052837,,,,,113.0,112.0,-425,345
8408,2014-02-13,2014,0,,LAL,OKC,0.1809535242853014,0.8190464757146986,,,,,103.0,107.0,580,-825
8409,2014-02-13,2014,0,,CHI,BRK,0.6304934832964725,0.3695065167035275,,,,,92.0,76.0,-175,150
8410,2014-02-18,2014,0,,DAL,MIA,0.5185208562465454,0.4814791437534546,,,,,106.0,117.0,111,-131
8411,2014-02-18,2014,0,,IND,ATL,0.8163666680705668,0.1836333319294332,,,,,108.0,98.0,-624,465
8412,2014-02-18,2014,0,,DEN,PHO,0.5309844149843091,0.4690155850156908,,,,,107.0,112.0,115,-135
8413,2014-02-18,2014,0,,DET,CHO,0.5869798763237369,0.413020123676263,,,,,96.0,108.0,-195,165
8414,2014-02-18,2014,0,,MEM,NYK,0.782714643493124,0.2172853565068759,,,,,98.0,93.0,-237,197
8415,2014-02-18,2014,0,,LAC,SAS,0.6514994052585449,0.3485005947414551,,,,,103.0,113.0,-290,240
8416,2014-02-18,2014,0,,MIL,ORL,0.5477061870954832,0.4522938129045167,,,,,104.0,100.0,130,-150
8417,2014-02-18,2014,0,,WAS,TOR,0.5604593087632026,0.4395406912367974,,,,,93.0,103.0,-140,121
8418,2014-02-18,2014,0,,PHI,CLE,0.5029659826329698,0.4970340173670302,,,,,85.0,114.0,160,-185
8419,2014-02-19,2014,0,,CLE,ORL,0.7310966132417624,0.2689033867582375,,,,,101.0,93.0,-215,185
8420,2014-02-19,2014,0,,PHO,BOS,0.8080345108966474,0.1919654891033526,,,,,100.0,94.0,-260,220
8421,2014-02-19,2014,0,,SAC,GSW,0.411401516819912,0.588598483180088,,,,,92.0,101.0,185,-215
8422,2014-02-19,2014,0,,UTA,BRK,0.5790759287097952,0.4209240712902048,,,,,99.0,105.0,155,-175
8423,2014-02-19,2014,0,,NOP,NYK,0.6511035433578214,0.3488964566421786,,,,,91.0,98.0,-165,145
8424,2014-02-19,2014,0,,LAL,HOU,0.2788268299661608,0.7211731700338391,,,,,108.0,134.0,345,-425
8425,2014-02-19,2014,0,,ATL,WAS,0.6117167683746517,0.3882832316253483,,,,,97.0,114.0,-120,100
8426,2014-02-19,2014,0,,MIN,IND,0.4872813933605892,0.5127186066394107,,,,,104.0,91.0,135,-155
8427,2014-02-19,2014,0,,TOR,CHI,0.7306158271527526,0.2693841728472473,,,,,92.0,94.0,-155,135
8428,2014-02-19,2014,0,,CHO,DET,0.7241512433897292,0.2758487566102707,,,,,116.0,98.0,-150,130
8429,2014-02-19,2014,0,,POR,SAS,0.5473262690694751,0.4526737309305249,,,,,109.0,111.0,-150,130
8430,2014-02-20,2014,0,,MIL,DEN,0.3639261651221684,0.6360738348778315,,,,,90.0,101.0,170,-200
8431,2014-02-20,2014,0,,GSW,HOU,0.5809770965242788,0.4190229034757212,,,,,102.0,99.0,105,-125
8432,2014-02-20,2014,0,,OKC,MIA,0.7174535809061471,0.2825464190938529,,,,,81.0,103.0,-145,125
8433,2014-02-21,2014,0,,POR,UTA,0.7983048268023476,0.2016951731976524,,,,,102.0,94.0,-450,345
8434,2014-02-21,2014,0,,PHO,SAS,0.4953266079190734,0.5046733920809265,,,,,106.0,85.0,110,-130
8435,2014-02-21,2014,0,,ORL,NYK,0.4434191867025667,0.5565808132974333,,,,,129.0,121.0,145,-165
8436,2014-02-21,2014,0,,CHI,DEN,0.7026487454413336,0.2973512545586664,,,,,117.0,89.0,-320,260
8437,2014-02-21,2014,0,,LAL,BOS,0.5744092529642857,0.4255907470357143,,,,,101.0,92.0,-115,-105
8438,2014-02-21,2014,0,,TOR,CLE,0.8313452201227449,0.168654779877255,,,,,98.0,91.0,-385,305
8439,2014-02-21,2014,0,,DET,ATL,0.5430066398049792,0.4569933601950208,,,,,115.0,107.0,-170,150
8440,2014-02-21,2014,0,,PHI,DAL,0.2341404225535928,0.7658595774464072,,,,,112.0,124.0,995,-1545
8441,2014-02-21,2014,0,,CHO,NOP,0.6840284825523737,0.3159715174476263,,,,,90.0,87.0,-150,130
8442,2014-02-21,2014,0,,MEM,LAC,0.5525119594177798,0.4474880405822202,,,,,102.0,96.0,110,-130
8443,2014-02-22,2014,0,,SAC,BOS,0.671039585337968,0.3289604146620319,,,,,105.0,98.0,-395,315
8444,2014-02-22,2014,0,,UTA,MIN,0.4871548339426372,0.5128451660573627,,,,,104.0,121.0,170,-195
8445,2014-02-22,2014,0,,WAS,NOP,0.7427757249540589,0.2572242750459411,,,,,94.0,93.0,-275,225
8446,2014-02-22,2014,0,,ATL,NYK,0.6511993903733376,0.3488006096266624,,,,,107.0,98.0,-130,110
8447,2014-02-22,2014,0,,DET,DAL,0.4089437438298136,0.5910562561701864,,,,,102.0,113.0,135,-155
8448,2014-02-22,2014,0,,MIL,IND,0.1692929575807748,0.8307070424192252,,,,,100.0,110.0,630,-1030
8449,2014-02-22,2014,0,,CHO,MEM,0.4988524511691797,0.5011475488308202,,,,,92.0,89.0,135,-155
8450,2014-02-22,2014,0,,GSW,BRK,0.7528624929725068,0.2471375070274931,,,,,93.0,86.0,-205,175
8451,2014-02-23,2014,0,,CLE,WAS,0.4616310453754894,0.5383689546245106,,,,,83.0,96.0,105,-125
8452,2014-02-23,2014,0,,DEN,SAC,0.683779845878691,0.316220154121309,,,,,95.0,109.0,-250,210
8453,2014-02-23,2014,0,,TOR,ORL,0.8831277793526143,0.1168722206473856,,,,,105.0,90.0,-797,563
8454,2014-02-23,2014,0,,POR,MIN,0.668747241457079,0.331252758542921,,,,,108.0,97.0,-170,145
8455,2014-02-23,2014,0,,LAL,BRK,0.4417050982306333,0.5582949017693666,,,,,102.0,108.0,130,-150
8456,2014-02-23,2014,0,,OKC,LAC,0.7316413979400365,0.2683586020599635,,,,,117.0,125.0,-215,180
8457,2014-02-23,2014,0,,MIA,CHI,0.824268387528891,0.175731612471109,,,,,93.0,79.0,-210,180
8458,2014-02-23,2014,0,,PHO,HOU,0.5568352434764859,0.443164756523514,,,,,112.0,115.0,101,-120
8459,2014-02-24,2014,0,,UTA,BOS,0.6872344446389763,0.3127655553610237,,,,,110.0,98.0,-190,165
8460,2014-02-24,2014,0,,DET,GSW,0.3422031689239051,0.6577968310760949,,,,,96.0,104.0,150,-170
8461,2014-02-24,2014,0,,PHI,MIL,0.6321528742651773,0.3678471257348227,,,,,110.0,130.0,135,-155
8462,2014-02-24,2014,0,,NYK,DAL,0.4520484073994077,0.5479515926005922,,,,,108.0,110.0,125,-145
8463,2014-02-24,2014,0,,NOP,LAC,0.3487058207199368,0.6512941792800632,,,,,110.0,123.0,165,-190
8464,2014-02-25,2014,0,,DEN,POR,0.4221697008822494,0.5778302991177506,,,,,95.0,100.0,125,-145
8465,2014-02-25,2014,0,,WAS,ORL,0.8561191594156267,0.1438808405843733,,,,,115.0,106.0,-505,395
8466,2014-02-25,2014,0,,IND,LAL,0.8990349477880454,0.1009650522119546,,,,,118.0,98.0,-1610,1010
8467,2014-02-25,2014,0,,SAC,HOU,0.3626936732384351,0.6373063267615648,,,,,103.0,129.0,165,-190
